This file provides a binary-file-specific mapping of applicable open source
license terms. This mapping file is still a work in progress and should not be
relied upon at this stage as it is incomplete. Updated versions will be
published as they become available. Contact licensing@qnx.com if you have
questions or require additional information.

Binary Name,Legal ID,Runtime Module
lib/dll/devu-ohci.so,OO:1448,Neutrino Core OS
lib/dll/devu-uhci.so,OO:1448,Neutrino Core OS
lib/dll/font/FCcore.so,OO:1436,Photon GUI
lib/dll/font/FCcore.so,OO:1448,Photon GUI
lib/dll/font/PHFcore.so,OO:1436,Photon GUI
lib/dll/font/PHFcore.so,OO:1448,Photon GUI
lib/dll/font/ttfFFcore.so,OO:1436,Photon GUI
lib/dll/font/ttfFFcore.so,OO:1448,Photon GUI
lib/dll/fpassist.so.2,OO:1448,Neutrino Core OS
lib/dll/fpemu.so.2,BSD2:293,Neutrino Core OS
lib/dll/fpemu.so.2,OO:1436,Neutrino Core OS
lib/dll/fpemu.so.2,OO:1448,Neutrino Core OS
lib/dll/fs-cd.so,BSD1:229,Mass Storage File System
lib/dll/fs-cd.so,BSD2:243,Mass Storage File System
lib/dll/fs-cd.so,OO:1436,Mass Storage File System
lib/dll/fs-cd.so,OO:1448,Mass Storage File System
lib/dll/fs-dos.so,BSD1:229,Mass Storage File System
lib/dll/fs-dos.so,BSD2:243,Mass Storage File System
lib/dll/fs-dos.so,OO:1436,Mass Storage File System
lib/dll/fs-dos.so,OO:1448,Mass Storage File System
lib/dll/fs-ext2.so,BSD2:243,Mass Storage File System
lib/dll/fs-ext2.so,OO:1448,Mass Storage File System
lib/dll/fs-mac.so,BSD1:229,Mass Storage File System
lib/dll/fs-mac.so,BSD2:243,Mass Storage File System
lib/dll/fs-mac.so,OO:1436,Mass Storage File System
lib/dll/fs-mac.so,OO:1448,Mass Storage File System
lib/dll/fs-nt.so,BSD1:229,Mass Storage File System
lib/dll/fs-nt.so,BSD2:243,Mass Storage File System
lib/dll/fs-nt.so,OO:1436,Mass Storage File System
lib/dll/fs-nt.so,OO:1448,Mass Storage File System
lib/dll/fs-qnx4.so,BSD1:229,Mass Storage File System
lib/dll/fs-qnx4.so,BSD2:243,Mass Storage File System
lib/dll/fs-qnx4.so,OO:1448,Mass Storage File System
lib/dll/fs-qnx6.so,BSD1:229,Mass Storage File System
lib/dll/fs-qnx6.so,BSD2:22,Mass Storage File System
lib/dll/fs-qnx6.so,BSD2:243,Mass Storage File System
lib/dll/fs-qnx6.so,OO:1448,Mass Storage File System
lib/dll/fs-udf.so,BSD1:229,Mass Storage File System
lib/dll/fs-udf.so,BSD2:243,Mass Storage File System
lib/dll/fs-udf.so,OO:1436,Mass Storage File System
lib/dll/fs-udf.so,OO:1448,Mass Storage File System
lib/dll/img_codec_bmp.so,OO:1448,Core Graphics
lib/dll/img_codec_gif.so,OO:1448,Core Graphics
lib/dll/img_codec_jpg.so,OO:1448,Core Graphics
lib/dll/img_codec_pcx.so,OO:1448,Core Graphics
lib/dll/img_codec_png.so,OO:1448,Core Graphics
lib/dll/img_codec_png.so,OO:1486,Core Graphics
lib/dll/img_codec_png.so,OO:1488,Core Graphics
lib/dll/img_codec_sgi.so,OO:1448,Core Graphics
lib/dll/img_codec_tga.so,OO:1448,Core Graphics
lib/dll/io-blk.so,BSD1:229,Mass Storage File System
lib/dll/io-blk.so,BSD2:22,Mass Storage File System
lib/dll/io-blk.so,BSD2:243,Mass Storage File System
lib/dll/io-blk.so,OO:1436,Mass Storage File System
lib/dll/io-blk.so,OO:1448,Mass Storage File System
lib/dll/io-winmgr-gf.so,OO:1448,Core Graphics
lib/dll/io-winmgr-gles2.so,OO:1436,Core Graphics
lib/dll/io-winmgr-gles2.so,OO:1448,Core Graphics
lib/dll/io-winmgr-wfd.so,OO:1448,Core Graphics
lib/dll/lsm-autoip.so,BSD1:125,Networking Technology
lib/dll/lsm-autoip.so,BSD1:207,Networking Technology
lib/dll/lsm-autoip.so,BSD1:216,Networking Technology
lib/dll/lsm-autoip.so,BSD1:218,Networking Technology
lib/dll/lsm-autoip.so,BSD1:221,Networking Technology
lib/dll/lsm-autoip.so,BSD1:224,Networking Technology
lib/dll/lsm-autoip.so,BSD1:227,Networking Technology
lib/dll/lsm-autoip.so,BSD1:229,Networking Technology
lib/dll/lsm-autoip.so,BSD1:240,Networking Technology
lib/dll/lsm-autoip.so,BSD1:246,Networking Technology
lib/dll/lsm-autoip.so,BSD1:247,Networking Technology
lib/dll/lsm-autoip.so,BSD1:248,Networking Technology
lib/dll/lsm-autoip.so,BSD1:252,Networking Technology
lib/dll/lsm-autoip.so,BSD1:257,Networking Technology
lib/dll/lsm-autoip.so,BSD1:269,Networking Technology
lib/dll/lsm-autoip.so,BSD1:270,Networking Technology
lib/dll/lsm-autoip.so,BSD1:273,Networking Technology
lib/dll/lsm-autoip.so,BSD1:277,Networking Technology
lib/dll/lsm-autoip.so,BSD1:279,Networking Technology
lib/dll/lsm-autoip.so,BSD1:298,Networking Technology
lib/dll/lsm-autoip.so,BSD1:305,Networking Technology
lib/dll/lsm-autoip.so,BSD1:307,Networking Technology
lib/dll/lsm-autoip.so,BSD1:46,Networking Technology
lib/dll/lsm-autoip.so,BSD1:58,Networking Technology
lib/dll/lsm-autoip.so,BSD2:161,Networking Technology
lib/dll/lsm-autoip.so,BSD2:169,Networking Technology
lib/dll/lsm-autoip.so,BSD2:176,Networking Technology
lib/dll/lsm-autoip.so,BSD2:180,Networking Technology
lib/dll/lsm-autoip.so,BSD2:208,Networking Technology
lib/dll/lsm-autoip.so,BSD2:237,Networking Technology
lib/dll/lsm-autoip.so,BSD2:244,Networking Technology
lib/dll/lsm-autoip.so,BSD2:288,Networking Technology
lib/dll/lsm-autoip.so,BSD3:10,Networking Technology
lib/dll/lsm-autoip.so,BSD3:42,Networking Technology
lib/dll/lsm-autoip.so,BSD3:51,Networking Technology
lib/dll/lsm-autoip.so,OO:1119,Networking Technology
lib/dll/lsm-autoip.so,OO:1448,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:125,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:203,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:207,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:216,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:218,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:221,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:224,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:225,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:226,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:227,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:229,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:235,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:240,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:246,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:247,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:248,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:252,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:257,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:258,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:261,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:269,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:270,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:273,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:274,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:277,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:279,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:298,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:305,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:307,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:46,Networking Technology
lib/dll/lsm-pf-v4.so,BSD1:58,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:161,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:167,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:169,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:176,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:180,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:181,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:208,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:215,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:218,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:219,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:237,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:244,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:284,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:288,Networking Technology
lib/dll/lsm-pf-v4.so,BSD2:316,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:10,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:42,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:51,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:79,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:83,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:84,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:85,Networking Technology
lib/dll/lsm-pf-v4.so,BSD3:86,Networking Technology
lib/dll/lsm-pf-v4.so,ISC:74,Networking Technology
lib/dll/lsm-pf-v4.so,OO:1119,Networking Technology
lib/dll/lsm-pf-v4.so,OO:406,Networking Technology
lib/dll/lsm-pf-v6.so,BSD1:125,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:203,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:207,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:216,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:218,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:221,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:224,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:225,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:226,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:227,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:229,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:235,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:240,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:246,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:247,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:248,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:252,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:257,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:258,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:261,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:269,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:270,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:273,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:274,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:277,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:279,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:298,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:305,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:307,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:46,Extended Networking
lib/dll/lsm-pf-v6.so,BSD1:58,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:161,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:167,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:169,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:176,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:180,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:181,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:208,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:215,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:218,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:219,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:237,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:244,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:284,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:288,Extended Networking
lib/dll/lsm-pf-v6.so,BSD2:316,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:10,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:42,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:51,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:79,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:83,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:84,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:85,Extended Networking
lib/dll/lsm-pf-v6.so,BSD3:86,Extended Networking
lib/dll/lsm-pf-v6.so,ISC:74,Extended Networking
lib/dll/lsm-pf-v6.so,OO:1119,Extended Networking
lib/dll/lsm-pf-v6.so,OO:406,Extended Networking
lib/dll/lsm-qnet.so,BSD1:125,Networking Technology
lib/dll/lsm-qnet.so,BSD1:207,Networking Technology
lib/dll/lsm-qnet.so,BSD1:216,Networking Technology
lib/dll/lsm-qnet.so,BSD1:218,Networking Technology
lib/dll/lsm-qnet.so,BSD1:221,Networking Technology
lib/dll/lsm-qnet.so,BSD1:224,Networking Technology
lib/dll/lsm-qnet.so,BSD1:227,Networking Technology
lib/dll/lsm-qnet.so,BSD1:229,Networking Technology
lib/dll/lsm-qnet.so,BSD1:246,Networking Technology
lib/dll/lsm-qnet.so,BSD1:247,Networking Technology
lib/dll/lsm-qnet.so,BSD1:248,Networking Technology
lib/dll/lsm-qnet.so,BSD1:252,Networking Technology
lib/dll/lsm-qnet.so,BSD1:257,Networking Technology
lib/dll/lsm-qnet.so,BSD1:269,Networking Technology
lib/dll/lsm-qnet.so,BSD1:270,Networking Technology
lib/dll/lsm-qnet.so,BSD1:273,Networking Technology
lib/dll/lsm-qnet.so,BSD1:277,Networking Technology
lib/dll/lsm-qnet.so,BSD1:279,Networking Technology
lib/dll/lsm-qnet.so,BSD1:298,Networking Technology
lib/dll/lsm-qnet.so,BSD1:305,Networking Technology
lib/dll/lsm-qnet.so,BSD1:307,Networking Technology
lib/dll/lsm-qnet.so,BSD1:46,Networking Technology
lib/dll/lsm-qnet.so,BSD1:58,Networking Technology
lib/dll/lsm-qnet.so,BSD2:161,Networking Technology
lib/dll/lsm-qnet.so,BSD2:169,Networking Technology
lib/dll/lsm-qnet.so,BSD2:176,Networking Technology
lib/dll/lsm-qnet.so,BSD2:180,Networking Technology
lib/dll/lsm-qnet.so,BSD2:208,Networking Technology
lib/dll/lsm-qnet.so,BSD2:237,Networking Technology
lib/dll/lsm-qnet.so,BSD3:10,Networking Technology
lib/dll/lsm-qnet.so,BSD3:42,Networking Technology
lib/dll/lsm-qnet.so,BSD3:51,Networking Technology
lib/dll/lsm-qnet.so,OO:1119,Networking Technology
lib/dll/lsm-qnet.so,OO:1436,Networking Technology
lib/dll/lsm-qnet.so,OO:1448,Networking Technology
lib/dll/ph-rotate-180.so,OO:1448,Photon GUI
lib/dll/ph-rotate-270.so,OO:1448,Photon GUI
lib/dll/ph-rotate-90.so,OO:1448,Photon GUI
lib/dll/phfont.so,OO:1436,Photon GUI
lib/dll/phfont.so,OO:1448,Photon GUI
lib/gcc/4.4.2/libcpp-ne.a,BSD2:274,
lib/gcc/4.4.2/libcpp-ne.a,OO:1295,
lib/gcc/4.4.2/libcpp-ne.a,OO:1436,
lib/gcc/4.4.2/libcpp-ne.a,OO:1438,
lib/gcc/4.4.2/libcpp-ne.a,OO:1448,
lib/gcc/4.4.2/libcpp-ne.a,OO:1454,
lib/gcc/4.4.2/libcpp-neS.a,BSD2:274,
lib/gcc/4.4.2/libcpp-neS.a,OO:1295,
lib/gcc/4.4.2/libcpp-neS.a,OO:1436,
lib/gcc/4.4.2/libcpp-neS.a,OO:1438,
lib/gcc/4.4.2/libcpp-neS.a,OO:1448,
lib/gcc/4.4.2/libcpp-neS.a,OO:1454,
lib/gcc/4.4.2/libcpp.a,BSD2:274,
lib/gcc/4.4.2/libcpp.a,OO:1295,
lib/gcc/4.4.2/libcpp.a,OO:1436,
lib/gcc/4.4.2/libcpp.a,OO:1438,
lib/gcc/4.4.2/libcpp.a,OO:1448,
lib/gcc/4.4.2/libcpp.a,OO:1454,
lib/gcc/4.4.2/libcppS.a,BSD2:274,
lib/gcc/4.4.2/libcppS.a,OO:1295,
lib/gcc/4.4.2/libcppS.a,OO:1436,
lib/gcc/4.4.2/libcppS.a,OO:1438,
lib/gcc/4.4.2/libcppS.a,OO:1448,
lib/gcc/4.4.2/libcppS.a,OO:1454,
lib/gcc/4.4.2/libecpp-ne.a,BSD2:274,
lib/gcc/4.4.2/libecpp-ne.a,OO:1295,
lib/gcc/4.4.2/libecpp-ne.a,OO:1436,
lib/gcc/4.4.2/libecpp-ne.a,OO:1438,
lib/gcc/4.4.2/libecpp-ne.a,OO:1448,
lib/gcc/4.4.2/libecpp-ne.a,OO:1454,
lib/gcc/4.4.2/libecpp-neS.a,BSD2:274,
lib/gcc/4.4.2/libecpp-neS.a,OO:1295,
lib/gcc/4.4.2/libecpp-neS.a,OO:1436,
lib/gcc/4.4.2/libecpp-neS.a,OO:1438,
lib/gcc/4.4.2/libecpp-neS.a,OO:1448,
lib/gcc/4.4.2/libecpp-neS.a,OO:1454,
lib/gcc/4.4.2/libecpp.a,BSD2:274,
lib/gcc/4.4.2/libecpp.a,OO:1295,
lib/gcc/4.4.2/libecpp.a,OO:1436,
lib/gcc/4.4.2/libecpp.a,OO:1438,
lib/gcc/4.4.2/libecpp.a,OO:1448,
lib/gcc/4.4.2/libecpp.a,OO:1454,
lib/gcc/4.4.2/libecppS.a,BSD2:274,
lib/gcc/4.4.2/libecppS.a,OO:1295,
lib/gcc/4.4.2/libecppS.a,OO:1436,
lib/gcc/4.4.2/libecppS.a,OO:1438,
lib/gcc/4.4.2/libecppS.a,OO:1448,
lib/gcc/4.4.2/libecppS.a,OO:1454,
lib/libasound.so.2,BSD1:229,Neutrino Core OS
lib/libasound.so.2,BSD1:297,Neutrino Core OS
lib/libasound.so.2,LGPL:23,Neutrino Core OS
lib/libasound.so.2,LGPL:24,Neutrino Core OS
lib/libasound.so.2,LGPL:25,Neutrino Core OS
lib/libasound.so.2,LGPL:26,Neutrino Core OS
lib/libasound.so.2,OO:1436,Neutrino Core OS
lib/libasound.so.2,OO:1448,Neutrino Core OS
lib/libbessel.a,BSD2:274,
lib/libbessel.a,OO:1436,
lib/libbessel.a,OO:1438,
lib/libbessel.a,OO:82,
lib/libbessel.so.1,OO:1436,Neutrino Core OS
lib/libbessel.so.1,OO:82,Neutrino Core OS
lib/libc.a,BSD1:125,
lib/libc.a,BSD1:207,
lib/libc.a,BSD1:218,
lib/libc.a,BSD1:229,
lib/libc.a,BSD1:233,
lib/libc.a,BSD1:247,
lib/libc.a,BSD1:257,
lib/libc.a,BSD1:270,
lib/libc.a,BSD1:298,
lib/libc.a,BSD1:336,
lib/libc.a,BSD1:46,
lib/libc.a,BSD2:101,
lib/libc.a,BSD2:102,
lib/libc.a,BSD2:103,
lib/libc.a,BSD2:106,
lib/libc.a,BSD2:107,
lib/libc.a,BSD2:109,
lib/libc.a,BSD2:110,
lib/libc.a,BSD2:151,
lib/libc.a,BSD2:22,
lib/libc.a,BSD2:232,
lib/libc.a,BSD2:237,
lib/libc.a,BSD2:243,
lib/libc.a,BSD2:250,
lib/libc.a,BSD2:252,
lib/libc.a,BSD2:262,
lib/libc.a,BSD2:268,
lib/libc.a,BSD2:274,
lib/libc.a,BSD2:6,
lib/libc.a,BSD3:42,
lib/libc.a,ISC:168,
lib/libc.a,ISC:51,
lib/libc.a,ISC:6,
lib/libc.a,OO:1295,
lib/libc.a,OO:1436,
lib/libc.a,OO:1437,
lib/libc.a,OO:1438,
lib/libc.a,OO:1439,
lib/libc.a,OO:1446,
lib/libc.a,OO:1448,
lib/libc.a,OO:1449,
lib/libc.a,OO:1454,
lib/libc.a,OO:30,
lib/libc.so.3,BSD1:125,Neutrino Core OS
lib/libc.so.3,BSD1:207,Neutrino Core OS
lib/libc.so.3,BSD1:218,Neutrino Core OS
lib/libc.so.3,BSD1:229,Neutrino Core OS
lib/libc.so.3,BSD1:233,Neutrino Core OS
lib/libc.so.3,BSD1:247,Neutrino Core OS
lib/libc.so.3,BSD1:257,Neutrino Core OS
lib/libc.so.3,BSD1:270,Neutrino Core OS
lib/libc.so.3,BSD1:298,Neutrino Core OS
lib/libc.so.3,BSD1:46,Neutrino Core OS
lib/libc.so.3,BSD2:101,Neutrino Core OS
lib/libc.so.3,BSD2:102,Neutrino Core OS
lib/libc.so.3,BSD2:103,Neutrino Core OS
lib/libc.so.3,BSD2:106,Neutrino Core OS
lib/libc.so.3,BSD2:107,Neutrino Core OS
lib/libc.so.3,BSD2:109,Neutrino Core OS
lib/libc.so.3,BSD2:110,Neutrino Core OS
lib/libc.so.3,BSD2:151,Neutrino Core OS
lib/libc.so.3,BSD2:237,Neutrino Core OS
lib/libc.so.3,BSD2:243,Neutrino Core OS
lib/libc.so.3,BSD2:250,Neutrino Core OS
lib/libc.so.3,BSD2:252,Neutrino Core OS
lib/libc.so.3,BSD2:262,Neutrino Core OS
lib/libc.so.3,BSD2:268,Neutrino Core OS
lib/libc.so.3,BSD2:6,Neutrino Core OS
lib/libc.so.3,BSD3:42,Neutrino Core OS
lib/libc.so.3,ISC:168,Neutrino Core OS
lib/libc.so.3,ISC:51,Neutrino Core OS
lib/libc.so.3,ISC:6,Neutrino Core OS
lib/libc.so.3,OO:1295,Neutrino Core OS
lib/libc.so.3,OO:1436,Neutrino Core OS
lib/libc.so.3,OO:1437,Neutrino Core OS
lib/libc.so.3,OO:1448,Neutrino Core OS
lib/libc.so.3,OO:1449,Neutrino Core OS
lib/libc.so.3,OO:1454,Neutrino Core OS
lib/libc.so.3,OO:30,Neutrino Core OS
lib/libcS.a,BSD1:125,
lib/libcS.a,BSD1:207,
lib/libcS.a,BSD1:218,
lib/libcS.a,BSD1:229,
lib/libcS.a,BSD1:233,
lib/libcS.a,BSD1:247,
lib/libcS.a,BSD1:257,
lib/libcS.a,BSD1:270,
lib/libcS.a,BSD1:298,
lib/libcS.a,BSD1:336,
lib/libcS.a,BSD1:46,
lib/libcS.a,BSD2:101,
lib/libcS.a,BSD2:102,
lib/libcS.a,BSD2:103,
lib/libcS.a,BSD2:106,
lib/libcS.a,BSD2:107,
lib/libcS.a,BSD2:109,
lib/libcS.a,BSD2:110,
lib/libcS.a,BSD2:151,
lib/libcS.a,BSD2:22,
lib/libcS.a,BSD2:232,
lib/libcS.a,BSD2:237,
lib/libcS.a,BSD2:243,
lib/libcS.a,BSD2:250,
lib/libcS.a,BSD2:252,
lib/libcS.a,BSD2:262,
lib/libcS.a,BSD2:268,
lib/libcS.a,BSD2:274,
lib/libcS.a,BSD2:6,
lib/libcS.a,BSD3:42,
lib/libcS.a,ISC:168,
lib/libcS.a,ISC:51,
lib/libcS.a,ISC:6,
lib/libcS.a,OO:1295,
lib/libcS.a,OO:1436,
lib/libcS.a,OO:1437,
lib/libcS.a,OO:1438,
lib/libcS.a,OO:1439,
lib/libcS.a,OO:1446,
lib/libcS.a,OO:1448,
lib/libcS.a,OO:1449,
lib/libcS.a,OO:1454,
lib/libcS.a,OO:30,
lib/libcam.so.2,OO:1436,Neutrino Core OS
lib/libcam.so.2,OO:1448,Neutrino Core OS
lib/libcpp-ne.so.4,OO:1295,Neutrino Core OS
lib/libcpp-ne.so.4,OO:1436,Neutrino Core OS
lib/libcpp-ne.so.4,OO:1448,Neutrino Core OS
lib/libcpp-ne.so.4,OO:1454,Neutrino Core OS
lib/libcpp.so.4,OO:1295,Neutrino Core OS
lib/libcpp.so.4,OO:1436,Neutrino Core OS
lib/libcpp.so.4,OO:1448,Neutrino Core OS
lib/libcpp.so.4,OO:1454,Neutrino Core OS
lib/libecpp-ne.so.4,OO:1295,Neutrino Core OS
lib/libecpp-ne.so.4,OO:1436,Neutrino Core OS
lib/libecpp-ne.so.4,OO:1448,Neutrino Core OS
lib/libecpp-ne.so.4,OO:1454,Neutrino Core OS
lib/libecpp.so.4,OO:1295,Neutrino Core OS
lib/libecpp.so.4,OO:1436,Neutrino Core OS
lib/libecpp.so.4,OO:1448,Neutrino Core OS
lib/libecpp.so.4,OO:1454,Neutrino Core OS
lib/libetfs.a,BSD1:46,
lib/libetfs.a,BSD2:274,
lib/libetfs.a,OO:1438,
lib/libetfs.a,OO:1448,
lib/libfont.a,BSD2:274,
lib/libfont.a,OO:1436,
lib/libfont.a,OO:1438,
lib/libfont.a,OO:1448,
lib/libfont.so.1,OO:1436,Photon GUI
lib/libfont.so.1,OO:1448,Photon GUI
lib/libfontS.a,BSD2:274,
lib/libfontS.a,OO:1436,
lib/libfontS.a,OO:1438,
lib/libfontS.a,OO:1448,
lib/libhiddi.a,BSD1:46,
lib/libhiddi.a,BSD2:274,
lib/libhiddi.a,OO:1438,
lib/libhiddi.a,OO:1448,
lib/libhiddi.so.1,OO:1448,Neutrino Core OS
lib/libimg.a,BSD2:274,
lib/libimg.a,OO:1436,
lib/libimg.a,OO:1438,
lib/libimg.a,OO:1448,
lib/libimg.so.1,OO:1436,Core Graphics
lib/libimg.so.1,OO:1448,Core Graphics
lib/libimgS.a,BSD2:274,
lib/libimgS.a,OO:1436,
lib/libimgS.a,OO:1438,
lib/libimgS.a,OO:1448,
lib/libm-vfp.a,BSD2:274,
lib/libm-vfp.a,OO:1436,
lib/libm-vfp.a,OO:1438,
lib/libm-vfp.a,OO:1448,
lib/libm-vfp.so.2,OO:1436,Neutrino Core OS
lib/libm-vfp.so.2,OO:1448,Neutrino Core OS
lib/libm-vfpS.a,BSD2:274,
lib/libm-vfpS.a,OO:1436,
lib/libm-vfpS.a,OO:1438,
lib/libm-vfpS.a,OO:1448,
lib/libm.a,BSD2:274,
lib/libm.a,OO:1436,
lib/libm.a,OO:1438,
lib/libm.a,OO:1448,
lib/libm.so.2,OO:1436,Neutrino Core OS
lib/libm.so.2,OO:1448,Neutrino Core OS
